たかれ,800,800,9017,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,命令形,たい,たかれ,*
たかろう,792,792,9017,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本推量形,たい,たかろう,*
たければ,791,791,9017,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本条件形,たい,たければ,*
たく,793,793,9017,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本連用形,たい,たく,*
たかった,781,781,9017,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,タ形,たい,たかった,*
たかったろう,783,783,9017,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,タ系推量形,たい,たかったろう,*
たかったら,782,782,9017,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,タ系条件形,たい,たかったら,*
たくて,787,787,9017,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,タ系連用テ形,たい,たくて,*
たかったり,784,784,9017,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,タ系連用タリ形,たい,たかったり,*
たくちゃ,785,785,9017,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,タ系連用チャ形,たい,たくちゃ,*
たくっちゃ,786,786,9017,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,タ系連用チャ形２,たい,たくっちゃ,*
たけりゃ,788,788,9017,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,音便条件形,たい,たけりゃ,*
たきゃ,789,789,9017,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,音便条件形２,たい,たきゃ,*
たし,795,795,9017,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,文語基本形,たい,たし,*
たから,796,796,9017,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,文語未然形,たい,たから,*
たう,799,799,9017,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,文語連用形,たい,たう,*
たき,798,798,9017,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,文語連体形,たい,たき,*
たかれ,797,797,9017,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,文語命令形,たい,たかれ,*
小,1506,1506,7668,名詞,普通名詞,*,*,小,しょう,*
中学校,1506,1506,8284,名詞,普通名詞,*,*,中学校,ちゅうがっこう,*
中学生,1506,1506,8539,名詞,普通名詞,*,*,中学生,ちゅうがくせい,*
よう,1134,1134,7973,接尾辞,名詞性述語接尾辞,*,*,よう,よう,*
な,43,43,8571,形容詞,*,イ形容詞アウオ段,語幹,ない,な,*
